,Soma_region,Cortical_layer,Transgenic_line,Brain_id,Subclass_or_type,Celltype,final_celltype
18454_01121,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPL,VPL
18454_01122,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPM,VPM
18454_01123,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPM,VPM
18454_01124,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPM,VPM
18454_01125,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPM,VPM
18454_01126,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPM,VPM
18454_01127,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,LGd,LGd
18454_01130,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPL,VPL
18454_01131,RE,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_matrix,RE,RE
18454_01132,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPL,VPL
18454_01133,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPL,VPL
18454_01134,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core,VPL,VPL
18455_00002,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00004,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00005,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00007,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00008,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00009,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00012,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00013,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00014,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00015,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00016,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00017,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,LGd,LGd
18455_00018,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,LGd,LGd
18455_00019,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPL,VPL
18455_00020,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00021,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00022,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00023,PO,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,PO,PO
18455_00026,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00028,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00030,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00031,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00032,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00033,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00036,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00037,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00040,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00041,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00042,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,LGd,LGd
18455_00043,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,LGd,LGd
18455_00044,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,LGd,LGd
18455_00045,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,LGd,LGd
18455_00046,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,LGd,LGd
18455_00047,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00048,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00049,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00050,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,MG,MG
18455_00106,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_others,CP_others,CP_others
18455_00110,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00119,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00120,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPL,VPL
18455_00121,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00122,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00123,PO,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,PO,PO
18455_00124,PO,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,PO,PO
18455_00125,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPL,VPL
18455_00126,PVT,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,PVT,PVT
18455_00127,CM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,CM,CM
18455_00132,SMT,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,SMT,SMT
18455_00133,SMT,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,SMT,SMT
18455_00134,RE,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,RE,RE
18455_00135,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00136,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00137,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00138,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00139,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00140,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00142,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00143,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00144,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00145,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00146,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00147,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00148,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00150,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00152,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPL,VPL
18455_00153,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPL,VPL
18455_00154,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00158,VPMpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPMpc,VPMpc
18455_00159,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00163,MD,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,MD,MD
18455_00165,MD,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,MD,MD
18455_00172,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00180,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00181,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00182,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00199,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00200,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00201,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00202,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00203,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00204,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00205,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPL,VPL
18455_00206,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00208,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00210,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00220,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_others,CP_others,CP_others
18455_00224,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_00240,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_00252,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00253,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00254,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00255,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00256,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00257,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00258,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00259,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00260,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00261,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00262,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00263,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_00264,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_3718_x10944_y12140,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_SNr,CP_SNr,CP_SNr
18455_4619_x10185_y12182,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe,CP_GPe,CP_GPe
18455_4709_x21225_y13716,IAD,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,IAD,IAD
18455_4982_x21552_y14337,AM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,AM,AM
18455_5253_x25617_y13881,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_5316_x26308_y13288,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_5404_x24949_y14106,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_5472_x13482_y11733,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_5474_x14981_y13279,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_5507_x14812_y14221,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_5517_x15391_y12702,PO,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_matrix,PO,PO
18455_5730_x15780_y13638,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPM,VPM
18455_5898_x14920_y13352,VPLpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core,VPLpc,VPLpc
18457_00001,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00002,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00003,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00004,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00005,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_others,CP_others,CP_others
18457_00006,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00007,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00008,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00009,LD,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix,LD,LD
18457_00010,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00012,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00013,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00014,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00015,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00017,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00018,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00019,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00023,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00024,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00025,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00026,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00027,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00028,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00029,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00030,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00031,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00032,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00033,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00034,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00035,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00036,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00037,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00038,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_others,CP_others,CP_others
18457_00039,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00040,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00041,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00043,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00044,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00045,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00046,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00047,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00048,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00049,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00051,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00052,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00053,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00054,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00055,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00056,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00057,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00058,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00059,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00061,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00062,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00063,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00064,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00065,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00066,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00068,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00069,MG,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,MG,MG
18457_00072,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00073,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00074,MG,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,MG,MG
18457_00075,MG,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,MG,MG
18457_00076,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00077,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_others,CP_others,CP_others
18457_00078,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_others,CP_others,CP_others
18457_00079,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00080,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00081,AON,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,,AON,AON
18457_00082,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00083,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00087,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00088,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00089,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00090,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00091,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00095,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00096,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00097,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00098,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00099,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00101,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00102,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00103,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00106,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00108,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00110,VM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix,VM,VM
18457_00111,VM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix,VM,VM
18457_00112,VM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix,VM,VM
18457_00113,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr,CP_SNr,CP_SNr
18457_00114,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_others,CP_others,CP_others
18457_00115,ACB,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,,ACB,ACB
18457_00116,SI,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,,,
18457_00117,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00118,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00119,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00120,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00121,MG,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,MG,MG
18457_00122,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00123,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
